diputado_id,diputado_apellido,diputado_nombre,diputado_genero,diputado_distrito,mandato_inicio,mandato_fin,diputado_juramento,diputado_cese,diputado_bloque,bloque_inicio,bloque_fin
HCDN0879,FERRA DE BARTOL,MARGARITA,F,SAN JUAN,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-10-11T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2013-10-11T00:00:00
HCDN1169,FERRARI,GUSTAVO ALFREDO HORACIO,M,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,PERONISMO FEDERAL,2009-12-10T00:00:00,2011-12-06T00:00:00
HCDN1169,FERRARI,GUSTAVO ALFREDO HORACIO,M,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PERONISTA,2011-12-07T00:00:00,2013-12-09T00:00:00
HCDN2787,FERRARO,MAXIMILIANO,M,CIUDAD DE BUENOS AIRES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,COALICION CIVICA,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1260,FERREYRA,ARACELI,F,CORRIENTES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1260,FERREYRA,ARACELI,F,CORRIENTES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2016-06-22T00:00:00
HCDN1260,FERREYRA,ARACELI,F,CORRIENTES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,PERONISMO PARA LA VICTORIA,2016-06-23T00:00:00,2018-10-25T00:00:00
HCDN1260,FERREYRA,ARACELI,F,CORRIENTES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,MOVIMIENTO EVITA,2018-10-26T00:00:00,2019-12-09T00:00:00
HCDN2819,FERREYRA,DANIEL JULIO,M,JUJUY,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1170,FIAD,MARIO RAYMUNDO,M,JUJUY,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,UCR,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1170,FIAD,MARIO RAYMUNDO,M,JUJUY,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2015-12-09T00:00:00,UCR,2013-12-10T00:00:00,2015-12-09T00:00:00
HCDN0705,Filmus,Daniel,M,CIUDAD DE BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2020-01-23T00:00:00,FRENTE PARA LA VICTORIA - PJ,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN0705,Filmus,Daniel,M,CIUDAD DE BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2020-01-23T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2020-01-23T00:00:00
HCDN0746,FIOL,PAULINA ESTHER,F,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2011-12-09T00:00:00
HCDN1261,FIORE VIÑUALES,MARIA CRISTINA DEL VALLE,F,SALTA,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2013-12-09T00:00:00,RENOVADOR DE SALTA,2011-12-10T00:00:00,2013-12-09T00:00:00
HCDN2378,Flores,Danilo Adrián,M,LA RIOJA,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,JUSTICIALISTA,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN2378,Flores,Danilo Adrián,M,LA RIOJA,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2021-12-09T00:00:00
HCDN1074,Flores,Héctor,M,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,COALICION CIVICA - ARI - GEN - UPT,2007-12-10T00:00:00,2009-12-09T00:00:00
HCDN1074,Flores,Héctor,M,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,COALICION CIVICA,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN1074,Flores,Héctor,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,COALICION CIVICA,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1171,FORCONI,JUAN CARLOS,M,SANTA FE,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,PERONISMO FEDERAL,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN1171,FORCONI,JUAN CARLOS,M,SANTA FE,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,SANTA FE EN MOVIMIENTO,2011-12-10T00:00:00,2013-04-17T00:00:00
HCDN1171,FORCONI,JUAN CARLOS,M,SANTA FE,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-04-18T00:00:00,2013-12-09T00:00:00
HCDN1172,FORTE,ULISES UMBERTO JOSE,M,LA PAMPA,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,UCR,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1173,FORTUNA,FRANCISCO JOSE,M,CORDOBA,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,CORDOBA FEDERAL,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN2810,FRADE,MONICA EDITH,F,BUENOS AIRES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,COALICION CIVICA,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1491,FRANA,SILVINA PATRICIA,F,SANTA FE,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1262,FRANCIONI,FABIAN MARCELO,M,CORDOBA,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1480,FRANCO,JORGE DANIEL,M,MISIONES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2016-06-15T00:00:00
HCDN1480,FRANCO,JORGE DANIEL,M,MISIONES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE DE LA CONCORDIA MISIONERO,2016-06-16T00:00:00,2019-12-09T00:00:00
HCDN2379,Fregonese,Alicia,F,ENTRE RIOS,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,PRO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN2783,FRIGERIO,FEDERICO,M,TIERRA DEL FUEGO,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,PRO,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN2380,Frizza,Gabriel Alberto,M,CORDOBA,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,PRO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1451,FURLAN,FRANCISCO ABEL,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1422,GAGLIARDI,JOSUE,M,RIO NEGRO,2011-12-10T00:00:00,2015-12-09T00:00:00,2013-12-04T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2015-12-09T00:00:00
HCDN1375,GAILLARD,ANA CAROLINA,F,ENTRE RIOS,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN1375,GAILLARD,ANA CAROLINA,F,ENTRE RIOS,2017-12-10T00:00:00,2021-12-09T00:00:00,2019-12-19T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-19T15:01:34,2021-12-09T00:00:00
HCDN1174,GALLARDO,MIRIAM GRACIELA,F,TUCUMAN,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1174,GALLARDO,MIRIAM GRACIELA,F,TUCUMAN,2013-12-10T00:00:00,2017-12-09T00:00:00,2014-04-03T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2014-04-03T00:00:00,2017-12-09T00:00:00
HCDN1175,GAMBARO,NATALIA,F,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,PERONISMO FEDERAL,2009-12-10T00:00:00,2011-12-06T00:00:00
HCDN1175,GAMBARO,NATALIA,F,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PERONISTA,2011-12-07T00:00:00,2013-12-09T00:00:00
HCDN1264,GARCIA,ANDREA FABIANA,F,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN0993,GARCIA,IRMA ADRIANA,F,LA PAMPA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2008-11-18T00:00:00
HCDN0993,GARCIA,IRMA ADRIANA,F,LA PAMPA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,UNION PERONISTA,2008-11-19T00:00:00,2009-12-09T00:00:00
HCDN0993,GARCIA,IRMA ADRIANA,F,LA PAMPA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,PERONISMO FEDERAL,2009-12-10T00:00:00,2011-10-25T00:00:00
HCDN0993,GARCIA,IRMA ADRIANA,F,LA PAMPA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,UNION PERONISTA,2011-10-26T00:00:00,2011-12-09T00:00:00
HCDN0885,GARCIA,MARIA TERESA,F,BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN0885,GARCIA,MARIA TERESA,F,BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN0749,GARCIA,SUSANA ROSA,F,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,COALICION CIVICA - ARI - GEN - UPT,2007-12-10T00:00:00,2009-12-09T00:00:00
HCDN0749,GARCIA,SUSANA ROSA,F,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,COALICION CIVICA,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN2814,GARCIA,XIMENA,F,SANTA FE,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,UCR,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN2381,García,Alejandro,M,CIUDAD DE BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,PRO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN2812,GARCIA DE LUCA,SEBASTIAN,M,BUENOS AIRES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,PRO,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN0992,GARCIA HAMILTON,JOSE IGNACIO,M,TUCUMAN,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2009-06-17T00:00:00,UCR,2007-12-10T00:00:00,2009-06-17T00:00:00
HCDN1263,GARCIA LARRABURU,SILVINA MARCELA,F,RIO NEGRO,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2013-12-09T00:00:00
HCDN1091,GARDELLA,PATRICIA SUSANA,F,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,UNION CELESTE Y BLANCO,2007-12-10T00:00:00,2009-10-20T00:00:00
HCDN1091,GARDELLA,PATRICIA SUSANA,F,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,CORRIENTE PERONISTA FEDERAL,2009-10-21T00:00:00,2009-12-09T00:00:00
HCDN1091,GARDELLA,PATRICIA SUSANA,F,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,CORRIENTE DE PENSAMIENTO FEDERAL,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN1176,GARNERO,ESTELA RAMONA,F,CORDOBA,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,CORDOBA FEDERAL,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1265,GARRAMUÑO,JORGE ALBERTO,M,TIERRA DEL FUEGO,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2013-12-09T00:00:00,MOV POP FUEGUINO,2011-12-10T00:00:00,2013-12-09T00:00:00
HCDN1265,GARRAMUÑO,JORGE ALBERTO,M,TIERRA DEL FUEGO,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2013-12-09T00:00:00,MOV POP FUEGUINO,2013-12-10T00:00:00,2015-09-07T00:00:00
HCDN0096,GARRE,NILDA CELIA,F,CIUDAD DE BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1501,GARRETON,FACUNDO,M,TUCUMAN,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UNION PRO,2015-12-10T00:00:00,2017-12-09T00:00:00
HCDN1501,GARRETON,FACUNDO,M,TUCUMAN,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,PRO,2017-12-10T00:00:00,2019-12-09T00:00:00
